% Parsed stats from NBA -- not for redistribution
% Author: Jonathan Hudgins
% Draft data retrieved Jan 24, 2014 from
%   http://www.nba.com/draft$i/profiles/byName.html
%   http://www.nba.com/draft$i/profiles/$j
% where $i is year (ex: 2005); $j is player (from byName.html)
%
% Active player data retrieved Jan 24, 2014 from
%   http://stats.nba.com/leaguePlayerGeneral.html?ls=iref%3Anba%3Agnav\&pageNo=$i\&rowsPerPage=100\&Season=20$j
% where $i is 1, 2, 3, 4, 5; $j is 12-13 11-12 10-11 09-10 08-09
%
% Data scrubbed by draftScrub.py and scrubAllDraft.py and some by regex in vim.
% 
% Attributes normalized to range of [-1, 1]:
%
%     points-per-game original range [1.61111111111, 34.92]
%     rebounds-per-game original range [0.268292682927, 13.2727272727]
%     assists-per-game original range [0.0, 10.5]
%     blocks-per-game original range [0.0, 5.5]
%     steals-per-game original range [0.0, 3.91304347826]
%     field-goals-pct original range [0.0, 0.705882352941]
%     3ptrs-pct original range [0.0, 1.0]
%     free-throws-attempted-per-game original range [0.0, 10.0]
%     free-throws-pct original range [0.0, 0.973684210526]
%     games-started-per-game original range [0.0, 1.0]
%
% 3 categories: frequent (played in more than 60 games), infrequent (60 games or less), inactive (not on roster)
% features -- all

@relation nba_draft_success

@attribute points-per-game numeric
@attribute rebounds-per-game numeric
@attribute assists-per-game numeric
@attribute blocks-per-game numeric
@attribute steals-per-game numeric
@attribute field-goals-pct numeric
@attribute 3ptrs-pct numeric
@attribute free-throws-attempted-per-game numeric
@attribute free-throws-pct numeric
@attribute league { international, highschool, college,  }
@attribute games-started-per-game numeric
@attribute classification { frequent, infrequent, inactive,  }

@data
'-0.442257655614','0.101938050583','-0.828571428571','-0.151515151515','-0.795555555556','0.637037037037','1.0','-0.266666666667','0.232432432432','college','0.933333333333',inactive
'-0.226099139369','-0.147335890878','-0.642857142857','-0.659090909091','-0.680555555556','-0.0164075993092','-0.342857142857','0.225','0.571980143409','college','0.25',inactive
'0.130162118887','-0.113373117363','-0.746031746032','-0.90303030303','-0.301481481481','0.322222222222','-0.210256410256','-0.0533333333333','0.677959649791','college','1.0',inactive
'0.0557204315423','0.134515854027','-0.852534562212','-0.929618768328','-0.4229390681','0.319542947203','-0.347368421053','0.6','0.40802092415','college','1.0',inactive
'-0.477616919074','-0.183434687885','-0.932275132275','-0.474747474747','-0.693333333333','0.796296296296','-0.5','-0.475555555556','0.305542830967','international','-1.0',inactive
'-0.301609058764','-0.183745382211','-0.676767676768','-0.922865013774','-0.504377104377','0.575248756219','-0.230769230769','-0.212121212121','0.801247401247','college','1.0',inactive
'-0.298151978117','-0.31074168798','-0.647619047619','-0.654545454545','-0.258888888889','0.523121387283','-0.21875','-0.28','0.569069069069','international','-1.0',inactive
'-0.166964865144','-0.360841148053','-0.434343434343','-0.878787878788','0.0377104377104','0.432857142857','-0.210084033613','-0.151515151515','0.6138996139','college','0.939393939394',inactive
'-0.570469324564','-0.398946893335','-0.871148459384','-0.668449197861','-0.594117647059','0.494974874372','-1.0','-0.158823529412','0.264033264033','college','0.941176470588',infrequent
'0.0140769897925','-0.61537149977','-0.172161172161','-0.972027972028','-0.0367521367521','0.253687315634','-0.401459854015','0.261538461538','0.753460777851','international','-0.615384615385',inactive
'-0.0559743812129','0.353134413186','-0.84126984127','-0.418181818182','-0.591111111111','0.60762800418','-0.0769230769231','0.253333333333','0.595169637723','college','1.0',inactive
'-0.0215741543799','-0.214620630861','-0.511904761905','-0.909090909091','-0.840277777778','0.307196969697','-0.136690647482','-0.1375','0.592636114375','college','1.0',inactive
'-0.0256295476898','-0.123460660562','-0.576036866359','-0.741935483871','-0.406451612903','0.420346320346','-0.106918238994','-0.103225806452','0.418627260354','college','0.935483870968',inactive
'-0.0323206715228','-0.090537084399','-0.613275613276','-0.944903581267','-0.535353535354','0.498684210526','-0.0545454545455','0.0727272727273','0.821957550771','college','1.0',frequent
'-0.793357233901','-0.482747790192','-0.949874686717','-0.866028708134','-0.690643274854','0.582582582583','-0.130434782609','-0.589473684211','0.527373527374','international','-1.0',inactive
'-0.482001086511','-0.407778183737','-0.877551020408','-0.662337662338','-0.428042328042','0.649404761905','-0.210526315789','-0.533333333333','0.551020408163','international','-1.0',inactive
'-0.198147607096','0.189087809037','-0.717569786535','-0.686520376176','-0.400766283525','0.602372034956','-0.25','0.220689655172','0.462207970683','college','1.0',inactive
'-0.544332510508','-0.0262233589088','-0.885714285714','-0.563636363636','-0.795555555556','0.776836158192','-1.0','-0.28','0.0840840840841','international','-1.0',inactive
'-0.595258745302','-0.266597202488','-0.834215167549','-0.777777777778','-0.356378600823','0.58734939759','-0.276595744681','-0.674074074074','0.447174447174','international','-1.0',inactive
'-0.492544532657','0.0881606990622','-0.761904761905','-0.363636363636','-0.648611111111','0.526530612245','-0.5','-0.44375','0.315517764956','college','1.0',inactive
'-0.747250547838','-0.552276652021','-0.912087912088','-0.776223776224','-0.633048433048','0.44014732965','-1.0','-0.697435897436','0.497022446175','international','-1.0',infrequent
'0.314297151244','0.594077863029','-0.752380952381','-0.236363636364','-0.36962962963','0.335110163468','-0.390625','0.833333333333','0.67312039312','college','1.0',inactive
'-0.156574470401','-0.401803742092','-0.258145363409','-0.464114832536','-0.125730994152','0.23792834891','-0.268041237113','-0.1','0.801801801802','college','1.0',infrequent
'0.00740543064914','-0.686681822487','-0.587301587302','-0.959595959596','-0.574074074074','0.426858513189','0.00840336134454','-0.255555555556','0.870108914885','college','0.833333333333',inactive
'-0.238461146017','0.0895742440199','-0.652661064426','-0.668449197861','-0.428758169935','0.453199617956','-0.260273972603','-0.129411764706','0.401753104456','college','1.0',inactive
'-0.243698252282','-0.27759649587','0.28078817734','-0.937304075235','0.0574712643678','-0.0206684256816','-0.311258278146','-0.241379310345','0.829975429975','college','1.0',inactive
'-0.230387998818','-0.426086956522','-0.462585034014','-0.922077922078','-0.525396825397','0.316773504274','-0.295454545455','-0.0142857142857','0.235409322366','college','0.928571428571',inactive
'-0.440006004403','-0.272293265132','-0.797619047619','-0.579545454545','-0.28125','0.555319148936','-0.323076923077','-0.4','0.497747747748','international','0.875',inactive
'-0.264698874413','-0.255815369626','0.0408163265306','-0.935064935065','-0.233333333333','0.207494407159','-0.234042553191','-0.0571428571429','0.52497952498','college','0.928571428571',inactive
'-0.0440906664888','-0.728868286445','-0.541666666667','-0.965909090909','-0.648611111111','0.292750197006','-0.223140495868','-0.4375','0.848648648649','highschool','1.0',inactive
'0.0340916672226','0.322375674908','-0.549206349206','-0.272727272727','0.0733333333333','0.485673352436','-0.134615384615','0.36','0.550609432962','college','1.0',inactive
'-0.729150970875','-0.426086956522','-0.925667828107','-0.645232815965','-0.80054200542','1.0','-1.0','-0.678048780488','0.0892710892711','international','-1.0',frequent
'-0.280514043632','0.342881500426','-0.583333333333','-0.727272727273','-0.456944444444','0.486338797814','-1.0','0.00625','0.467181467181','college','1.0',frequent
'-0.215503133671','-0.317526703776','-0.714285714286','-0.871657754011','-0.443790849673','0.382666666667','-0.287878787879','-0.305882352941','0.497022446175','college','1.0',infrequent
'-0.614030681323','-0.468304832589','-0.790849673203','-0.778966131907','-0.649237472767','0.608108108108','-0.30303030303','-0.533333333333','0.605269134681','international','-1.0',inactive
'-0.181066115151','-0.349190110827','0.261904761905','-0.988636363636','0.213888888889','0.278128286015','-0.0515463917526','0.16875','0.713542419425','college','1.0',inactive
'-0.149015584402','0.130895601484','-0.634491634492','-0.164619164619','-0.516516516517','0.568699186992','-0.647058823529','-0.172972972973','0.704999116764','college','1.0',inactive
'0.0966375341917','0.141027280477','-0.583333333333','-0.545454545455','-0.0576388888889','0.247379454927','-0.409090909091','0.5125','0.502345320527','college','0.9375',inactive
'-0.312919564437','-0.426086956522','-0.737451737452','-0.80343980344','-0.654654654655','0.532928064843','-0.238095238095','-0.421621621622','0.670118716848','college','0.945945945946',infrequent
'-0.906598171993','-0.742218433267','-0.957671957672','-0.747474747475','-0.858024691358','0.29718875502','-0.166666666667','-0.655555555556','0.12641673932','international','-1.0',inactive
'0.2009882516','0.22381541677','-0.385560675883','-0.941348973607','-0.225089605735','0.405287817938','-0.240875912409','0.0387096774194','0.582004364613','college','1.0',frequent
'0.361474605187','-0.398623797345','-0.428571428571','-0.922077922078','-0.0690476190476','0.210509950249','-0.282511210762','0.285714285714','0.62042042042','college','1.0',infrequent
'-0.651411034759','-0.759306621199','-0.575396825397','-0.992424242424','-0.510185185185','0.065011820331','-0.322916666667','-0.575','0.59088500265','international','-1.0',inactive
'-0.838086391559','-0.544389796052','-0.897435897436','-1.0','-0.724786324786','0.287878787879','-0.185185185185','-0.861538461538','0.141141141141','international','-1.0',frequent
'-0.264127026486','0.260858198352','-0.746031746032','1.0','-0.71037037037','0.34390735146','-0.333333333333','-0.233333333333','0.482491186839','college','1.0',inactive
'-0.0341401876528','-0.659107701051','-0.220779220779','-0.988980716253','-0.442424242424','0.278761061947','-0.137931034483','-0.490909090909','0.85842985843','college','1.0',inactive
'0.408237008215','0.332959326788','-0.63133640553','-0.75366568915','-0.373476702509','0.465330788804','-0.454545454545','0.903225806452','0.573614292258','college','1.0',inactive
'-0.138103574805','0.0193844254343','-0.730706075534','-0.811912225705','-0.224521072797','0.811111111111','-0.4','0.103448275862','0.643243243243','international','-1.0',inactive
'-0.139112272076','-0.430030384506','-0.267399267399','-0.916083916084','-0.121937321937','0.31240981241','-0.180212014134','-0.492307692308','0.618345618346','college','1.0',infrequent
'-0.538328107279','-0.497857345837','0.371428571429','-0.878787878788','-0.148148148148','0.29609929078','0.0','-0.433333333333','0.619077901431','college','1.0',inactive
'-0.236106478084','-0.125823082856','-0.90022675737','-0.809523809524','-0.513227513228','0.363319386332','-0.275362318841','-0.466666666667','0.687258687259','international','-0.619047619048',inactive
'-0.0972950055847','-0.0440832714573','-0.299539170507','-0.824046920821','-0.340501792115','0.273955773956','-0.153284671533','-0.316129032258','0.763386027537','college','1.0',inactive
'-0.387830645699','0.32303715315','-0.723502304147','-0.882697947214','-0.620788530466','0.548582995951','-0.155555555556','-0.206451612903','0.285871237091','college','1.0',inactive
'0.000618844623989','0.120145809448','-0.848932676519','-0.736677115987','-0.700383141762','0.296168582375','-0.287128712871','0.0689655172414','0.27218831735','college','1.0',inactive
'-0.41140744592','-0.280248111238','-0.809523809524','-0.862068965517','-0.68275862069','0.820908311911','-0.478260869565','-0.224137931034','0.424144144144','international','-1.0',inactive
'-0.164178731069','-0.296323529412','-0.136904761905','-0.965909090909','-0.0736111111111','0.456635318704','-0.115384615385','-0.1125','0.779215835554','college','0.9375',frequent
'-0.0777550595927','-0.0235093525901','-0.0924369747899','-0.743315508021','-0.278431372549','0.395416666667','-0.490909090909','0.488235294118','0.372075632945','college','0.882352941176',inactive
'-0.680932683968','-0.526052855925','-0.904761904762','-0.727272727273','-0.808333333333','0.905172413793','-1.0','-0.67','0.338247338247','international','-1.0',inactive
'-0.417906464741','-0.0330586340817','-0.862433862434','-0.828282828283','-0.446296296296','0.433873144399','-0.136363636364','-0.0944444444444','0.739015088708','college','-1.0',frequent
'-0.97289679098','-0.858631713555','-0.988095238095','-1.0','-0.968055555556','0.307692307692','0.0','-0.8125','0.0954954954955','international','-1.0',inactive
'0.122618125087','0.656384025182','-0.736263736264','-0.776223776224','-0.705128205128','0.564065510597','-0.428571428571','0.338461538462','0.676296986642','college','1.0',inactive
'-0.177881961924','-0.556578573458','-0.238095238095','-0.856749311295','0.00673400673401','0.209512578616','-0.306532663317','-0.351515151515','0.420560747664','college','0.939393939394',inactive
'-0.048872398899','0.208932156313','-0.778801843318','-0.906158357771','-0.637275985663','0.330494728305','-0.417721518987','0.0387096774194','0.68406916233','college','1.0',inactive
'-0.688177126995','-0.84066125505','-0.561076604555','-0.98418972332','-0.555555555556','0.371333333333','-0.350649350649','-0.717391304348','0.453638253638','international','-1.0',inactive
'-0.197792667003','-0.245928632322','-0.183673469388','-0.781818181818','0.343492063492','0.290740740741','-0.212765957447','-0.462857142857','0.682576193214','college','1.0',inactive
'-0.343877818092','-0.481294948303','0.289377289377','-0.925407925408','-0.501994301994','0.227088402271','-0.272727272727','-0.507692307692','0.390765765766','college','1.0',frequent
'-0.141843803736','0.422258889531','-0.490015360983','-0.307917888563','-0.802150537634','0.439590075512','-0.428571428571','0.670967741935','0.403735782114','college','1.0',infrequent
'-0.22181027992','-0.481013274875','-0.421768707483','-0.909090909091','-0.488888888889','0.284172661871','-0.148148148148','-0.242857142857','0.685874553799','college','0.857142857143',inactive
'-0.281300910991','0.233737590408','-0.754224270353','-0.33137829912','-0.670250896057','0.477049180328','0.0','-0.0903225806452','0.413072647115','college','1.0',inactive
'0.0507705650811','0.394146064223','-0.78835978836','-0.313131313131','-0.469958847737','0.372921615202','-0.342657342657','-0.111111111111','0.0441441441441','college','0.925925925926',inactive
'-0.286143171659','-0.627941176471','0.363095238095','-0.954545454545','-0.329166666667','0.303921568627','-0.253731343284','-0.15','0.751987281399','college','1.0',inactive
'0.185379081915','0.288601374053','-0.719887955182','-0.711229946524','-0.503921568627','0.551587301587','-0.41935483871','0.823529411765','0.398081952921','college','1.0',frequent
'-0.535149305569','-0.530123865403','0.226890756303','-0.967914438503','-0.594117647059','0.292189679219','-0.393939393939','-0.458823529412','0.562867215041','college','1.0',infrequent
'0.129876194924','0.835021312873','-0.553741496599','-0.324675324675','-0.503492063492','0.757542310522','-0.28','0.188571428571','0.422037422037','college','1.0',inactive
'-0.847983759519','-0.455380992977','-0.927437641723','-0.887445887446','-0.866137566138','0.515503875969','-0.466666666667','-0.747619047619','0.240183579806','international','-1.0',inactive
'-0.36802139751','-0.621824381927','-0.194805194805','-1.0','-0.570202020202','0.334592779177','-0.36690647482','-0.331818181818','0.620886192315','international','-1.0',inactive
'-0.132394058673','0.123842000568','-0.694083694084','-0.900826446281','-0.690235690236','0.143031784841','-0.451327433628','0.4','0.50274950275','college','0.69696969697',inactive
'-0.0797418106612','0.64566283035','-0.636904761905','-0.704545454545','-0.201388888889','0.26832460733','-0.414634146341','0.8','0.340840840841','college','1.0',inactive
'-0.112015478017','-0.448057483863','-0.134693877551','-0.937662337662','-0.109206349206','0.311986863711','-0.229813664596','-0.00571428571429','0.605467536502','college','1.0',inactive
'0.26175862299','0.458226768968','-0.744047619048','-0.147727272727','-0.7125','0.630234505863','-0.2','0.94375','0.637959502911','college','1.0',inactive
'-0.647105551823','-0.104193183846','-0.929125138427','-0.458773784355','-0.73850129199','0.502699055331','-0.6','-0.632558139535','0.534040369483','international','-1.0',inactive
'0.0097881303432','0.178102545366','-0.571428571429','-0.883116883117','-0.233333333333','0.343264248705','-0.252173913043','-0.0285714285714','0.616057233704','college','0.928571428571',inactive
'0.00253006050591','-0.301868975015','-0.487179487179','-0.79020979021','-0.429914529915','0.170798898072','-0.342105263158','0.238461538462','0.607520564042','college','1.0',inactive
'0.0884793776306','-0.43946032099','0.325051759834','-0.98418972332','-0.311111111111','0.189636752137','-0.190476190476','0.286956521739','0.720964207451','college','0.913043478261',infrequent
'-0.176062445794','0.142483660131','-0.838383838384','0.00275482093664','-0.488888888889','0.538631346578','-0.2','0.654545454545','0.324225324225','college','1.0',frequent
'-0.618322253524','-0.23260457058','-0.901689708141','-0.624633431085','-0.719713261649','0.214285714286','-0.466666666667','-0.41935483871','0.437837837838','college','-0.354838709677',inactive
'-0.0646293768583','-0.384521093984','-0.758043758044','-0.7542997543','-0.323123123123','0.234323432343','-0.218390804598','-0.286486486486','0.462735462735','college','0.567567567568',infrequent
'-0.425657246687','-0.0958828544205','-0.0644257703081','-0.946524064171','0.0372549019608','0.365573770492','-0.454545454545','-0.3','0.173745173745','college','0.647058823529',frequent
'-0.85462457415','-0.579880647911','-0.926267281106','-0.824046920821','-0.686738351254','0.366959064327','-1.0','-0.761290322581','-0.167275383492','international','-1.0',inactive
'-0.3422712888','-0.0115126579933','-0.850931677019','-0.399209486166','1.0','0.598696461825','-1.0','0.417391304348','0.0963355994031','college','0.913043478261',inactive
'-0.196077123224','0.367821017949','-0.89703989704','-0.282555282555','-0.309309309309','0.611688311688','-1.0','-0.0216216216216','0.327758697924','college','1.0',frequent
'0.0604746511078','0.403466894004','-0.734487734488','-0.691460055096','-0.535353535354','0.670025188917','-0.25','0.2','0.711711711712','college','1.0',inactive
'-0.436253252385','-0.374822392725','-0.295815295815','-0.911845730028','0.192592592593','0.320717131474','-0.111111111111','-0.0666666666667','0.6138996139','college','1.0',frequent
'-0.363568371192','0.0110109032171','-0.752715121136','-0.859649122807','-0.686159844055','0.483364720653','-0.236842105263','-0.235087719298','0.488718075874','international','-1.0',inactive
'-0.478637275178','-0.444180331979','-0.87675070028','-0.262032085561','-0.804575163399','0.597393689986','-1.0','-0.182352941176','0.123079914447','college','0.882352941176',inactive
'0.115060135008','-0.17442455243','-0.220779220779','-0.71349862259','-0.287542087542','0.438752783964','-0.19587628866','0.278787878788','0.664659920584','college','1.0',infrequent
'-0.224097671626','-0.231281614095','-0.415873015873','-0.830303030303','0.226666666667','0.374753451677','-0.450549450549','-0.22','0.457149457149','college','1.0',inactive
'-0.856561478418','-0.634806966265','-0.945578231293','-1.0','-0.926984126984','0.322222222222','-0.333333333333','-0.757142857143','-0.033386327504','international','-1.0',inactive
'-0.206799271847','0.134161490683','-0.87074829932','-0.727272727273','-0.415873015873','0.542303771662','-1.0','-0.342857142857','0.250293772033','international','-1.0',inactive
'-0.858562946161','-0.74392725206','-0.911111111111','-0.890909090909','-0.812592592593','0.525641025641','-0.352941176471','-0.713333333333','0.433060967945','international','-1.0',inactive
'0.588134328811','-0.193066211992','-0.665223665224','-0.878787878788','-0.457912457912','0.405186385737','-0.14450867052','0.884848484848','0.585122099592','college','0.939393939394',inactive
'-0.0740521543756','-0.103616313285','-0.465437788018','-0.788856304985','-0.373476702509','0.59274952919','-0.346153846154','0.0774193548387','0.389868910827','college','-1.0',inactive
'-0.0682414415733','-0.178032615571','-0.342549923195','-0.976539589443','-0.472401433692','0.0827612509535','-0.236363636364','-0.309677419355','0.766102551149','college','0.870967741935',inactive
'-0.428247381413','0.645342426826','-0.866666666667','0.975757575758','-0.693333333333','0.458865248227','-1.0','0.1','0.145290745291','college','1.0',inactive
'-0.387467476149','-0.0656329923274','-0.678571428571','-0.0909090909091','-0.664583333333','0.663608562691','1.0','0.10625','0.392579019698','college','0.9375',inactive
'-0.0395987360428','0.328900255754','-0.578643578644','-0.768595041322','-0.550841750842','0.420015760441','-0.333333333333','-0.10303030303','0.748721694668','college','1.0',inactive
'0.133053127849','0.513763379748','-0.731922398589','-0.79797979798','-0.545679012346','0.404828226555','-0.333333333333','1.0','0.475875875876','college','1.0',infrequent
'-0.303742284572','0.470159038128','-0.743842364532','0.128526645768','-0.55938697318','0.372241579559','-1.0','-0.0689655172414','0.597597597598','college','1.0',infrequent
'-0.472643574985','-0.281614094913','-0.751803751804','-0.812672176309','-0.380471380471','0.339609483961','-0.340909090909','-0.284848484848','0.531836921667','college','1.0',inactive
'-0.194311122274','0.446918409307','-0.837535014006','0.208556149733','-0.714379084967','0.356608478803','-0.037037037037','0.0176470588235','0.353538509608','college','1.0',inactive
'-0.241565026474','-0.56589940324','0.102453102453','-0.988980716253','-0.179124579125','0.0179252479024','0.514563106796','0.472727272727','-0.340674007341','college','1.0',inactive
'-0.0449985903641','-0.272293265132','-0.447004608295','-0.8357771261','0.351971326165','0.35306122449','-0.476923076923','-0.387096774194','0.254054054054','college','0.935483870968',inactive
'0.0823088446679','1.0','-0.792207792208','-0.162534435262','-0.0397306397306','0.617256637168','-0.285714285714','0.236363636364','0.278749337573','college','1.0',frequent
'0.0333768573144','-0.431579588357','-0.0680272108844','-0.948051948052','0.33253968254','0.445578231293','-0.103448275862','-0.0785714285714','0.783364760109','international','-1.0',inactive
'-0.690725579711','-0.792262412211','-0.537414965986','-1.0','-0.82962962963','0.214285714286','-0.196581196581','-0.595238095238','0.377424483307','international','-1.0',inactive
'0.144887202996','0.969041529655','-0.884353741497','-0.376623376623','-0.470634920635','0.675950486295','-1.0','0.6','0.219594594595','college','-1.0',inactive
'-0.373349980462','-0.0525879917184','-0.555555555556','-0.809523809524','-0.0021164021164','0.416666666667','-0.127272727273','-0.380952380952','0.358835758836','international','-1.0',frequent
'0.135074812438','-0.155782892867','-0.422799422799','-0.768595041322','-0.287542087542','0.164242424242','-0.299212598425','0.0424242424242','0.624135763671','college','1.0',frequent
'0.511108145974','-0.737946386284','-0.497354497354','-0.979797979798','-0.261728395062','0.330741316744','-0.157575757576','0.422222222222','0.773226351351','college','1.0',inactive
'-0.669757822403','-0.579880647911','-0.502645502646','-0.959595959596','-0.133950617284','0.3175','-0.209302325581','-0.711111111111','0.422037422037','college','0.777777777778',inactive
'-0.538681307469','-0.218013138759','-0.770308123249','-0.732620320856','-0.864705882353','0.521174863388','-1.0','-0.164705882353','-0.218880852684','international','-1.0',inactive
'-0.334799542653','-0.468512802422','0.307060755337','-0.949843260188','-0.101149425287','0.143274853801','-0.392156862745','-0.468965517241','0.627237627238','college','1.0',inactive
'-0.709983399591','-0.385376861742','-0.719887955182','-0.732620320856','-0.609150326797','0.435064935065','-0.135802469136','-0.717647058824','0.540540540541','international','-1.0',inactive
'-0.181066115151','0.193893861893','-0.886904761905','-0.602272727273','-0.536805555556','0.584053794428','-1.0','-0.05','0.351351351351','college','1.0',inactive
'-0.606610739348','-0.669295584766','-0.109634551495','-0.974630021142','-0.322480620155','0.181295715778','-0.521739130435','-0.567441860465','0.391455972101','international','-1.0',inactive
'-0.139464178493','-0.632609913531','0.110204081633','-0.979220779221','-0.0507936507937','0.012741046832','-0.320132013201','-0.308571428571','0.850346213983','college','1.0',inactive
'-0.245768736154','0.136055501661','-0.822660098522','-0.435736677116','-0.541762452107','0.612820512821','-1.0','0.11724137931','0.458124791458','college','1.0',inactive
'-0.355569083995','0.376523870418','-0.75','0.125','-0.472916666667','0.722666666667','1.0','-0.14375','0.349378575656','college','0.3125',infrequent
'-0.174060978051','-0.533742540494','0.168253968254','-0.975757575758','0.107407407407','0.266414141414','-0.203389830508','-0.393333333333','0.354321354321','college','1.0',inactive
'-0.063627051995','-0.36276014242','-0.478991596639','-0.946524064171','-0.248366013072','0.321785989222','-0.219512195122','-0.170588235294','0.704427832087','college','1.0',frequent
'-0.416238574955','-0.275497300369','-0.93253968254','-0.55303030303','-0.371759259259','0.409210526316','-0.217948717949','-0.420833333333','0.551623566012','international','-1.0',frequent
'-0.281594381334','0.356862745098','-0.659451659452','-0.735537190083','-0.272053872054','0.767025089606','0.0','-0.0787878787879','0.337837837838','college','1.0',inactive
'-0.132787467566','0.426013225502','-0.454311454311','-0.872235872236','-0.0882882882883','0.45881006865','0.333333333333','0.027027027027','0.535135135135','college','1.0',inactive
'-0.181520994184','-0.370161977835','-0.607503607504','-0.426997245179','-0.101683501684','0.305008210181','-0.363636363636','-0.163636363636','0.503329416373','college','1.0',infrequent
'-0.12531094231','0.298940445744','-0.734693877551','-0.38961038961','-0.707936507937','0.36','-0.466666666667','0.307142857143','0.537734455767','college','0.857142857143',inactive
'-0.519171201738','0.0792351723298','-0.845804988662','-1.0','-0.732275132275','0.811475409836','-1.0','-0.12380952381','0.027027027027','international','-1.0',inactive
'-0.00320841344259','-0.482011935209','-0.186147186147','-0.955922865014','-0.488888888889','0.0408163265306','-0.277566539924','0.0606060606061','0.713667953668','college','1.0',inactive
'-0.0618610510453','-0.58892733564','-0.456582633053','-0.92513368984','-0.413725490196','0.177016416845','-0.271028037383','-0.105882352941','0.621621621622','college','1.0',inactive
'0.0848431707061','-0.546924856899','-0.69387755102','-1.0','-0.507142857143','0.214285714286','-0.206751054852','-0.157142857143','0.479615208429','college','1.0',inactive
'0.4298364255','-0.384143222506','-0.405483405483','-0.702479338843','-0.101683501684','0.309447128288','-0.19723183391','0.0666666666667','0.738943488943','college','1.0',inactive
